,id,event,place,country,latitude,longitude,radius,max_hail_diameter,status,datetime
2050,IT_20012,large hail,Termeno sulla strada del vino - Tramin an der Weinstrasse ,Italy,46.34,11.24,< 1 km,5 cm,report confirmed by reliable source,2017-08-10 13:00:00
2051,IT_20005,large hail,Udine ,Italy,46.06,13.24,,2 cm,plausibility check passed,2017-08-09 20:40:00
2052,IT_20003,large hail,Feldthurns - Garn ,Italy,46.67,11.6,< 3 km,5 cm,report confirmed by reliable source,2017-08-09 19:30:00
2053,IT_19995,large hail,Salurn - Buchholz ,Italy,46.24,11.19,< 3 km,7 cm,report confirmed by reliable source,2017-08-09 19:30:00
2054,IT_20004,large hail,Termeno sulla strada del vino - Tramin an der Weinstrasse ,Italy,46.34,11.24,< 3 km,5 cm,report confirmed by reliable source,2017-08-09 19:15:00
2055,IT_20002,large hail,Atzwang ,Italy,46.54,11.5,< 3 km,3 cm,report confirmed by reliable source,2017-08-09 19:00:00
2056,IT_20001,large hail,Naz-Sciaves - Natz-Schabs ,Italy,46.77,11.67,< 3 km,2 cm,report confirmed by reliable source,2017-08-09 19:00:00
2057,IT_19999,large hail,Renon - Ritten ,Italy,46.54,11.46,< 3 km,5 cm,report confirmed by reliable source,2017-08-09 19:00:00
2058,IT_19994,large hail,Egna - Neumarkt ,Italy,46.32,11.27,< 3 km,3 cm,report confirmed by reliable source,2017-08-09 19:00:00
2059,IT_19993,large hail,Cortina sulla strada del vino - Kurtinig an der Weinstrasse ,Italy,46.27,11.22,< 3 km,3 cm,report confirmed by reliable source,2017-08-09 19:00:00
2060,IT_19992,large hail,Cortaccia sulla strada del vino - Kurtatsch an der Weinstrasse ,Italy,46.31,11.22,< 3 km,5 cm,report confirmed by reliable source,2017-08-09 19:00:00
2061,IT_19997,large hail,Bressanone - Brixen ,Italy,46.71,11.66,< 1 km,3 cm,report confirmed by reliable source,2017-08-09 18:15:00
2062,IT_19996,large hail,Rasa ,Italy,46.75,11.65,< 3 km,3 cm,report confirmed by reliable source,2017-08-09 18:15:00
2063,IT_20000,large hail,Magrè sulla strada del vino - Margreid an der Weinstrasse ,Italy,46.29,11.21,< 1 km,5 cm,report confirmed by reliable source,2017-08-09 18:00:00
2064,IT_19998,large hail,Rodengo ,Italy,46.8,11.7,< 1 km,5 cm,report confirmed by reliable source,2017-08-09 18:00:00
2065,IT_19991,large hail,Garda ,Italy,45.58,10.71,,5 cm,plausibility check passed,2017-08-09 18:00:00
2066,IT_20006,large hail,Bardolino ,Italy,45.54,10.73,,5 cm,report confirmed by reliable source,2017-08-09 17:45:00
2067,IT_20007,large hail,Caprino Veronese ,Italy,45.6,10.79,< 10 km,5 cm,plausibility check passed,2017-08-09 17:30:00
2068,IT_19989,large hail,Varna - Vahrn ,Italy,46.74,11.64,< 3 km,2 cm,report confirmed by reliable source,2017-08-09 17:15:00
2069,IT_19987,large hail,Latzfons - Verdings ,Italy,46.65,11.54,< 3 km,2 cm,report confirmed by reliable source,2017-08-09 17:00:00
2070,IT_19988,large hail,Villandro - Villanders ,Italy,46.63,11.54,< 3 km,3 cm,plausibility check passed,2017-08-09 16:50:00
2071,IT_19986,large hail,San Giovanni Bianco ,Italy,45.87,9.65,,,report confirmed by reliable source,2017-08-08 19:41:00
2072,IT_19983,large hail,Marchirolo ,Italy,45.95,8.83,,2 cm,report confirmed by reliable source,2017-08-08 18:40:00
2073,IT_19980,large hail,Bizzarone ,Italy,45.83,8.94,,4 cm,report confirmed by reliable source,2017-08-08 18:40:00
2074,IT_19979,large hail,Uggiate-Trevano ,Italy,45.82,8.96,,4 cm,report confirmed by reliable source,2017-08-08 18:39:00
2075,IT_19985,large hail,Buguggiate ,Italy,45.78,8.81,,2 cm,report confirmed by reliable source,2017-08-08 18:35:00
2076,IT_19984,large hail,Azzate ,Italy,45.78,8.79,,2 cm,report confirmed by reliable source,2017-08-08 18:35:00
2077,IT_19974,large hail,Schio ,Italy,45.71,11.36,,8 cm,report confirmed by reliable source,2017-08-06 11:15:00
2078,IT_19973,large hail,Torrebelvicino ,Italy,45.72,11.32,,7 cm,report confirmed by reliable source,2017-08-06 11:00:00
2079,IT_19970,large hail,Foppolo ,Italy,46.04,9.76,,4 cm,report confirmed by reliable source,2017-08-06 09:00:00
2080,IT_19969,large hail,Pradalunga ,Italy,45.75,9.78,,3 cm,report confirmed by reliable source,2017-08-06 08:50:00
2081,IT_19968,large hail,Loa ,Italy,46.1,10.34,,3 cm,report confirmed by reliable source,2017-08-06 08:45:00
2082,IT_19958,large hail,Castelrotto - Kastelruth ,Italy,46.57,11.56,< 1 km,5 cm,report confirmed by reliable source,2017-07-30 19:00:00
2083,IT_19938,large hail,San Benedetto del Tronto ,Italy,42.94,13.89,,,report confirmed by reliable source,2017-07-25 12:10:00
2084,IT_19939,large hail,Grottammare ,Italy,42.99,13.87,,,report confirmed by reliable source,2017-07-25 12:05:00
2085,IT_19937,large hail,Acqui Terme ,Italy,44.67,8.47,,10 cm,report confirmed by reliable source,2017-07-24 17:00:00
2086,IT_19950,large hail,Castel Rocchero ,Italy,44.72,8.41,,,report confirmed by reliable source,2017-07-24 16:50:00
2087,IT_19948,large hail,Mombaruzzo ,Italy,44.77,8.45,,,report confirmed by reliable source,2017-07-24 16:40:00
2088,IT_19949,large hail,Bruno ,Italy,44.79,8.44,,,report confirmed by reliable source,2017-07-24 16:35:00
2089,IT_19945,large hail,Quattordio ,Italy,44.9,8.4,,3 cm,report confirmed by reliable source,2017-07-24 16:15:00
2090,IT_19944,large hail,Teramo ,Italy,42.66,13.72,,2 cm,report confirmed by reliable source,2017-07-24 15:15:00
2091,IT_19947,large hail,Pieve di Teco ,Italy,44.05,7.92,,3 cm,report confirmed by reliable source,2017-07-24 12:40:00
2092,IT_19946,large hail,Nava ,Italy,44.09,7.88,,3 cm,report confirmed by reliable source,2017-07-24 12:15:00
2093,IT_19919,large hail,San Vito di Leguzzano ,Italy,45.68,11.38,,7 cm,report confirmed by reliable source,2017-07-24 02:55:00
2094,IT_19924,large hail,Magrè ,Italy,45.71,11.35,,,report confirmed by reliable source,2017-07-24 02:50:00
2095,IT_19922,large hail,Poleo ,Italy,45.73,11.33,,,report confirmed by reliable source,2017-07-24 02:50:00
2096,IT_19920,large hail,Schio ,Italy,45.71,11.36,,5 cm,report confirmed by reliable source,2017-07-24 02:50:00
2097,IT_19923,large hail,Santa Caterina ,Italy,45.74,11.31,,,report confirmed by reliable source,2017-07-24 02:45:00
2098,IT_19921,large hail,Torrebelvicino ,Italy,45.72,11.32,,,report confirmed by reliable source,2017-07-24 02:45:00
2099,IT_19903,large hail,Carunchio ,Italy,41.92,14.53,,2 cm,report confirmed by reliable source,2017-07-14 12:15:00
2100,IT_19890,large hail,Fermignano ,Italy,43.68,12.64,,,report confirmed by reliable source,2017-07-14 10:15:00
2101,IT_19889,large hail,Urbania ,Italy,43.67,12.52,,,report confirmed by reliable source,2017-07-14 10:10:00
2102,IT_19888,large hail,Urbino ,Italy,43.73,12.64,,4 cm,report confirmed by reliable source,2017-07-14 10:10:00
2103,IT_19881,large hail,Ponte nelle Alpi ,Italy,46.18,12.28,,,report confirmed by reliable source,2017-07-08 21:15:00
2104,IT_19873,large hail,Brisighella ,Italy,44.22,11.78,,2 cm,report confirmed by reliable source,2017-06-28 14:25:00
2105,IT_19864,large hail,San Zenone degli Ezzelini ,Italy,45.78,11.84,,5 cm,report confirmed by reliable source,2017-06-28 12:40:00
2106,IT_19865,large hail,Mussolente ,Italy,45.78,11.81,,4 cm,report confirmed by reliable source,2017-06-28 12:38:00
2107,IT_19863,large hail,Casoni ,Italy,45.74,11.79,,4 cm,report confirmed by reliable source,2017-06-28 12:35:00
2108,IT_19860,large hail,Brembate di Sopra ,Italy,45.72,9.58,,2 cm,report confirmed by reliable source,2017-06-28 12:25:00
2109,IT_19854,large hail,Cartigliano ,Italy,45.71,11.7,,6 cm,report confirmed by reliable source,2017-06-28 12:15:00
2110,IT_19874,large hail,Ceresole Alba ,Italy,44.8,7.82,,,report confirmed by reliable source,2017-06-28 12:00:00
2111,IT_19859,large hail,Borgo Virgilio ,Italy,45.08,10.79,,5 cm,report confirmed by reliable source,2017-06-28 11:30:00
2112,IT_19869,large hail,Cerete ,Italy,45.87,9.99,,2 cm,report confirmed by reliable source,2017-06-28 10:30:00
2113,IT_19867,large hail,Onore ,Italy,45.89,10.01,,2 cm,report confirmed by reliable source,2017-06-28 10:20:00
2114,IT_19868,large hail,Songavazzo ,Italy,45.88,9.99,,2 cm,report confirmed by reliable source,2017-06-28 10:17:00
2115,IT_19866,large hail,Frinco ,Italy,45.0,8.17,,8 cm,report confirmed by reliable source,2017-06-27 21:15:00
2116,IT_19843,large hail,Piadena ,Italy,45.13,10.37,,,report confirmed by reliable source,2017-06-25 17:10:00
2117,IT_19844,large hail,Torre de' Picenardi ,Italy,45.14,10.29,,,report confirmed by reliable source,2017-06-25 17:00:00
2118,IT_19842,large hail,Ostiano ,Italy,45.22,10.25,,3 cm,report confirmed by reliable source,2017-06-25 16:50:00
2119,IT_19832,large hail,Gussago ,Italy,45.58,10.16,< 3 km,,report confirmed by reliable source,2017-06-25 15:45:00
2120,IT_19829,large hail,Monticelli Brusati ,Italy,45.63,10.1,,6 cm,report confirmed by reliable source,2017-06-25 15:35:00
2121,IT_19805,large hail,Fregona ,Italy,46.0,12.34,,7 cm,report confirmed by reliable source,2017-06-25 06:15:00
2122,IT_19800,large hail,Vittorio Veneto ,Italy,45.98,12.3,,6 cm,report confirmed by reliable source,2017-06-25 06:10:00
2123,IT_19806,large hail,Tarzo ,Italy,45.97,12.23,,,report confirmed by reliable source,2017-06-25 06:00:00
2124,IT_19803,large hail,Follina ,Italy,45.95,12.11,,,report confirmed by reliable source,2017-06-25 05:50:00
2125,IT_19802,large hail,Cison di Valmarino ,Italy,45.97,12.14,,,report confirmed by reliable source,2017-06-25 05:50:00
2126,IT_19804,large hail,Miane ,Italy,45.95,12.1,,10 cm,report confirmed by reliable source,2017-06-25 05:40:00
2127,IT_19801,large hail,Valdobbiadene ,Italy,45.9,11.99,,,report confirmed by reliable source,2017-06-25 05:40:00
2128,IT_19811,large hail,Sarentino - Sarntal ,Italy,46.69,11.42,< 3 km,4 cm,report confirmed by reliable source,2017-06-24 22:00:00
2129,IT_19814,large hail,Castelrotto - Kastelruth ,Italy,46.57,11.56,< 3 km,4 cm,report confirmed by reliable source,2017-06-24 20:30:00
2130,IT_19798,large hail,Sarentino - Sarntal ,Italy,46.64,11.36,,5 cm,report confirmed by reliable source,2017-06-24 20:30:00
2131,IT_19816,large hail,Chiusa - Klausen ,Italy,46.64,11.59,< 1 km,5 cm,report confirmed by reliable source,2017-06-24 20:00:00
2132,IT_19808,large hail,Scena - Schenna ,Italy,46.69,11.19,< 3 km,3 cm,report confirmed by reliable source,2017-06-24 19:30:00
2133,IT_19807,large hail,Caines - Kuens ,Italy,46.7,11.17,< 3 km,3 cm,report confirmed by reliable source,2017-06-24 19:15:00
2134,IT_19815,large hail,Barbiano - Barbian ,Italy,46.6,11.52,< 3 km,3 cm,report confirmed by reliable source,2017-06-24 19:00:00
2135,IT_19812,large hail,Rifiano - Riffian ,Italy,46.7,11.18,< 3 km,3 cm,report confirmed by reliable source,2017-06-24 19:00:00
2136,IT_19799,large hail,Moena ,Italy,46.38,11.66,< 3 km,10 cm,report confirmed by reliable source,2017-06-24 14:30:00
2137,IT_19786,large hail,Cavour ,Italy,44.79,7.38,,4 cm,report confirmed by reliable source,2017-06-14 15:15:00
2138,IT_19785,large hail,Mondovì ,Italy,44.4,7.82,,5 cm,report confirmed by reliable source,2017-06-14 14:30:00
2139,IT_19733,large hail,Ceggia ,Italy,45.69,12.64,< 10 km,8 cm,report confirmed by reliable source,2017-06-06 17:20:00
2140,IT_19738,large hail,San Donà di Piave ,Italy,45.63,12.57,,,report confirmed by reliable source,2017-06-06 16:20:00
2141,IT_19737,large hail,Calnova-Fiorentina ,Italy,45.64,12.61,,,report confirmed by reliable source,2017-06-06 16:20:00
2142,IT_19736,large hail,Fossà ,Italy,45.65,12.62,,,report confirmed by reliable source,2017-06-06 16:20:00
2143,IT_19732,large hail,Inverigo ,Italy,45.74,9.22,,5 cm,report confirmed by reliable source,2017-06-06 14:00:00
2144,IT_19741,large hail,Oderzo ,Italy,45.78,12.49,,6 cm,report confirmed by reliable source,2017-06-06 12:00:00
2145,IT_19740,large hail,Gorgo al Monticano ,Italy,45.79,12.55,,5 cm,report confirmed by reliable source,2017-06-06 12:00:00
2146,IT_19731,large hail,Sedriano ,Italy,45.49,8.97,,5 cm,report confirmed by reliable source,2017-06-06 12:00:00
2147,IT_19749,large hail,Arluno ,Italy,45.51,8.94,,4 cm,report confirmed by reliable source,2017-06-06 11:30:00
2148,IT_19727,large hail,Andonno ,Italy,44.3,7.43,,3 cm,report confirmed by reliable source,2017-05-19 21:00:00
2149,IT_19722,large hail,Bergamo ,Italy,45.7,9.67,,,report confirmed by reliable source,2017-05-19 18:00:00
2150,IT_19721,large hail,Santhià ,Italy,45.37,8.17,,4 cm,report confirmed by reliable source,2017-05-19 13:00:00
2151,IT_19720,large hail,Cigliano ,Italy,45.31,8.02,,4 cm,report confirmed by reliable source,2017-05-19 13:00:00
2152,IT_19719,large hail,Bianzè ,Italy,45.31,8.12,,4 cm,report confirmed by reliable source,2017-05-19 13:00:00
2153,IT_19711,large hail,Bronte ,Italy,37.79,14.83,,,report confirmed by reliable source,2017-05-16 15:00:00
2154,IT_19712,large hail,Colonnella ,Italy,42.87,13.87,< 10 km,,report confirmed by reliable source,2017-05-15 14:30:00
2155,IT_19704,large hail,L'Isolotto ,Italy,43.78,11.19,< 3 km,,report confirmed by reliable source,2017-05-15 00:10:00
2156,IT_19710,large hail,Verona ,Italy,45.46,10.91,< 3 km,10 cm,plausibility check passed,2017-05-15 00:00:00
2157,IT_19710,large hail,Verona ,Italy,45.46,10.91,< 3 km,10 cm,plausibility check passed,2017-05-15 00:00:00
2158,IT_19701,large hail,Chiuppano ,Italy,45.76,11.46,,,report confirmed by reliable source,2017-05-14 19:30:00
2159,IT_19700,large hail,Carrè ,Italy,45.75,11.46,,,report confirmed by reliable source,2017-05-14 19:30:00
2160,IT_19699,large hail,Calvene ,Italy,45.77,11.51,,,report confirmed by reliable source,2017-05-14 19:30:00
2161,IT_19698,large hail,Caltrano ,Italy,45.77,11.45,,,report confirmed by reliable source,2017-05-14 19:30:00
2162,IT_19696,large hail,Thiene ,Italy,45.71,11.48,,7 cm,report confirmed by reliable source,2017-05-14 19:30:00
2163,IT_19695,large hail,Marano Vicentino ,Italy,45.69,11.43,,5 cm,report confirmed by reliable source,2017-05-14 19:30:00
2164,IT_19702,large hail,Ambrogio ,Italy,44.92,11.92,,,report confirmed by reliable source,2017-05-14 19:00:00
2165,IT_19703,large hail,Sacile ,Italy,45.95,12.5,,,report confirmed by reliable source,2017-05-14 16:00:00
2166,IT_19693,large hail,Caponago ,Italy,45.57,9.38,,3 cm,report confirmed by reliable source,2017-05-11 21:00:00
2167,IT_19690,large hail,Sticciano ,Italy,42.92,11.13,,,report confirmed by reliable source,2017-05-09 11:40:00
2168,IT_19684,large hail,Savignano sul Rubicone ,Italy,44.09,12.41,,,report confirmed by reliable source,2017-05-09 06:00:00
2169,IT_19683,large hail,Lissone ,Italy,45.62,9.25,,,report confirmed by reliable source,2017-05-04 17:00:00
2170,IT_19680,large hail,Oderzo ,Italy,45.78,12.49,,2 cm,report confirmed by reliable source,2017-05-04 12:00:00
2171,IT_19682,large hail,Verolanuova ,Italy,45.33,10.08,,3 cm,report confirmed by reliable source,2017-05-01 15:00:00
2172,IT_19677,large hail,Gualtieri ,Italy,44.9,10.63,,3 cm,report confirmed by reliable source,2017-05-01 15:00:00
2173,IT_19676,large hail,Boretto ,Italy,44.9,10.55,,3 cm,report confirmed by reliable source,2017-05-01 15:00:00
2174,IT_19675,large hail,Novellara ,Italy,44.84,10.73,,3 cm,report confirmed by reliable source,2017-05-01 15:00:00
2175,IT_19621,large hail,Schieti ,Italy,43.78,12.63,,2 cm,report confirmed by reliable source,2017-04-16 22:30:00
2176,IT_19618,large hail,Casola Valsenio ,Italy,44.23,11.62,< 3 km,,report confirmed by reliable source,2017-04-16 21:45:00
2177,IT_19613,large hail,Bologna ,Italy,44.49,11.34,,2 cm,report confirmed by reliable source,2017-04-16 21:20:00
2178,IT_19612,large hail,Castenaso ,Italy,44.51,11.47,,4 cm,report confirmed by reliable source,2017-04-16 21:15:00
2179,IT_19615,large hail,Russi ,Italy,44.37,12.03,,,report confirmed by reliable source,2017-04-16 21:10:00
2180,IT_19630,large hail,Finale Emilia ,Italy,44.84,11.29,,,report confirmed by reliable source,2017-04-16 21:00:00
2181,IT_19617,large hail,Lugo ,Italy,44.43,11.91,,,report confirmed by reliable source,2017-04-16 21:00:00
2182,IT_19616,large hail,Bagnacavallo ,Italy,44.41,11.98,,,report confirmed by reliable source,2017-04-16 21:00:00
2183,IT_19614,large hail,Piangipane ,Italy,44.42,12.09,,,report confirmed by reliable source,2017-04-16 21:00:00
2184,IT_19629,large hail,San Felice sul Panaro ,Italy,44.83,11.14,,,report confirmed by reliable source,2017-04-16 20:50:00
2185,IT_19628,large hail,Mirandola ,Italy,44.89,11.07,< 3 km,,report confirmed by reliable source,2017-04-16 20:45:00
2186,IT_19631,large hail,Polesella ,Italy,44.96,11.75,,2 cm,report confirmed by reliable source,2017-04-16 20:30:00
2187,IT_19627,large hail,Poggio Rusco ,Italy,44.98,11.12,,,report confirmed by reliable source,2017-04-16 20:00:00
2188,IT_19626,large hail,Villa Poma ,Italy,45.0,11.11,,,report confirmed by reliable source,2017-04-16 20:00:00
2189,IT_19625,large hail,Pieve di Coriano ,Italy,45.03,11.11,,,report confirmed by reliable source,2017-04-16 20:00:00
2190,IT_19611,large hail,Rosolina ,Italy,45.07,12.25,,2 cm,report confirmed by reliable source,2017-04-16 18:10:00
2191,IT_19632,large hail,Bergamo ,Italy,45.62,9.61,< 1 km,3 cm,plausibility check passed,2017-04-15 19:15:00
2192,IT_19619,large hail,Levate ,Italy,45.62,9.62,,4 cm,report confirmed by reliable source,2017-04-15 18:50:00
2193,IT_19620,large hail,Verdello ,Italy,45.6,9.63,,3 cm,report confirmed by reliable source,2017-04-15 18:45:00
2194,IT_19606,large hail,Flumignano ,Italy,45.92,13.14,< 3 km,2 cm,report confirmed by reliable source,2017-04-06 15:20:00
2195,IT_19607,large hail,Terenzano ,Italy,46.01,13.22,,2 cm,report confirmed by reliable source,2017-04-06 15:15:00
2196,IT_19605,large hail,Velletri ,Italy,41.67,12.78,< 3 km,2 cm,plausibility check passed,2017-04-06 15:15:00
2197,IT_19608,large hail,Monteforte Irpino ,Italy,40.89,14.72,,2 cm,report confirmed by reliable source,2017-04-05 15:10:00
2198,IT_19604,large hail,Ispica ,Italy,36.78,14.91,,3 cm,report confirmed by reliable source,2017-04-02 10:20:00
2199,IT_19545,large hail,Randazzo ,Italy,37.88,14.95,,,report confirmed by reliable source,2017-03-07 07:00:00
2200,IT_19461,large hail,Capoterra ,Italy,39.17,8.97,,2 cm,plausibility check passed,2017-01-21 13:00:00
2201,IT_19172,large hail,Viddalba ,Italy,40.92,8.89,,,report confirmed by reliable source,2016-11-06 12:20:00
2202,IT_19171,large hail,Valledoria ,Italy,40.93,8.82,,,report confirmed by reliable source,2016-11-06 12:20:00
2203,IT_19150,large hail,Santa Maria Coghinas ,Italy,40.9,8.87,,,report confirmed by reliable source,2016-11-06 12:20:00
2204,IT_19152,large hail,Nurallao ,Italy,39.79,9.08,,2 cm,report confirmed by reliable source,2016-11-06 11:00:00
2205,IT_19052,large hail,Casalbordino ,Italy,42.15,14.6,< 1 km,7 cm,report confirmed by reliable source,2016-10-15 07:30:00
2206,IT_18921,large hail,Spinazzola ,Italy,40.97,16.09,,,report confirmed by reliable source,2016-09-13 15:00:00
2207,IT_18877,large hail,Torino ,Italy,45.08,7.67,< 1 km,5 cm,report confirmed by reliable source,2016-08-29 20:10:00
2208,IT_18867,large hail,Castelfranco Emilia ,Italy,44.6,11.05,,,report confirmed by reliable source,2016-08-20 15:10:00
2209,IT_18866,large hail,San Cesario sul Panaro ,Italy,44.56,11.03,,,report confirmed by reliable source,2016-08-20 15:10:00
2210,IT_18862,large hail,Spilamberto ,Italy,44.53,11.02,,4 cm,report confirmed by reliable source,2016-08-20 15:05:00
2211,IT_18868,large hail,Castelnuovo Rangone ,Italy,44.55,10.94,,,report confirmed by reliable source,2016-08-20 15:00:00
